,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
70,biowoman03,Retired Biology Instructor,North Carolina,4,49,24542,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @SafiyahSissoko #poshmark #fashion #style #shopmycloset #handcrafted #underarmour #landsend: https://t.co/lEP9PTbrUn https://t.co/Twmtx8rAuz,"['poshmark', 'fashion', 'style', 'shopmycloset', 'handcrafted', 'underarmour', 'landsend']"
71,boxergirl13,,,38,6,109,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #raedunn #nike: https://t.co/bu9wdxrLv3 https://t.co/EsINlRoWSa,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'raedunn', 'nike']"
72,ruthhannahstore,"Welcome! We love finding new homes for discarded clothing that is gently worn. Consigners of brands such a as J. Crew, Banana Republic and Ann Taylor.","Oklahoma City, OK",203,125,430,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #orsay #honeybelle #underarmour: https://t.co/HkZudXfCsG https://t.co/EOJcS7fH0z,"['poshmark', 'fashion', 'style', 'shopmycloset', 'orsay', 'honeybelle', 'underarmour']"
73,jewelrymandave,David T. Salerno ~ Jewelry Retailer at: https://t.co/VzDCL8dAQ1,,31929,44397,976459,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #oldnavy #underarmour #fabletics: https://t.co/0FnD2fGPWe https://t.co/Vex5p6sbM2,"['poshmark', 'fashion', 'style', 'shopmycloset']"
74,_kaiwirth,C/O 2022 Clearfield High Running Back • 5’8” • 175lbs • 3.8 GPA ❗️Hamline Commit ❗️,"Clearfield, UT",67,97,110,0,"@UnderArmour  I can’t find the Spotlight Lux MCs anywhere, how about a sponsorship? 👀🏈 #NCAAathlete #CollegeFootball #UnderArmour","['NCAAathlete', 'CollegeFootball', 'UnderArmour']"
75,KikiRetail,🛍 Authentic | Designer Sourcing & Sales | PM Reseller ♻️ 📩 DM to purchase 💰 or  ⬇️ Shop my adult/kids PM closet for high to low-end styles,,87,8,397,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #nike #alquimia: https://t.co/i4OMTIeJ0U https://t.co/FEOgGlmrq1,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'nike', 'alquimia']"
76,mrc248,,"Lenoir, NC",22,20,1833,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Symply_Unique #poshmark #fashion #style #shopmycloset #ultabeauty #kasper #underarmour: https://t.co/E5YQOJuHMV https://t.co/nLd8YdxqaR,"['poshmark', 'fashion', 'style', 'shopmycloset', 'ultabeauty', 'kasper', 'underarmour']"
77,coffeaddict18,,"New Jersey, USA",261,98,439,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #oldnavy #underarmour #fabletics: https://t.co/0FnD2fGPWe https://t.co/Vex5p6sbM2,"['poshmark', 'fashion', 'style', 'shopmycloset', 'oldnavy', 'underarmour', 'fabletics']"
78,FixturesCloseUp,Tony Kadysewski tweets about retail outfitting as   https://t.co/I6Va1CVGLa Content Strategist and Trion Industries Dir MarCom.  Email at tkadysewski@me.com,"Drums, PA - Pocono Mts.",183,349,24978,0,Under Armour JBL Earphones Uniweb Display https://t.co/JobJwBxhHS via @FixturesCloseUp #FixturesCloseUp #StoreFixtures #RetailFixtures #RetailOutfitting  #DisplayFixtures #StoreDesign #RetailDesign @UnderArmour #UnderArmour @Verizon #Verizon @JBLaudio #JBLaudio #Earphone #Uniweb,"['FixturesCloseUp', 'StoreFixtures', 'RetailFixtures', 'RetailOutfitting', 'DisplayFixtures', 'StoreDesign', 'RetailDesign', 'UnderArmour', 'Verizon', 'JBLaudio', 'Earphone', 'Uniweb']"
79,FixturesCloseUp,Tony Kadysewski tweets about retail outfitting as   https://t.co/I6Va1CVGLa Content Strategist and Trion Industries Dir MarCom.  Email at tkadysewski@me.com,"Drums, PA - Pocono Mts.",183,349,24978,0,Under Armour JBL Earphone Anti-Theft  https://t.co/7VkRwZPGf6 via @FixturesCloseUp #FixturesCloseUp #StoreFixtures #RetailFixtures #RetailOutfitting #DisplayFixtures #StoreDesign #RetailDesign @UnderArmour #UnderArmour @Verizon #Verizon @JBLaudio #JBLaudio #Earphone #AntiTheft,"['FixturesCloseUp', 'StoreFixtures', 'RetailFixtures', 'RetailOutfitting', 'DisplayFixtures', 'StoreDesign', 'RetailDesign', 'UnderArmour', 'Verizon', 'JBLaudio', 'Earphone', 'AntiTheft']"
80,OttoSandyand,"I'm a  thrifter & reseller. I have eBay & Poshmark stores. Live YouTube sales every Wed @ 4PM est (1PM pst), Fri @ 7PM (4PM pst) & Sat @ 10PM est (7PM pst)",,0,17,1696,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @oliviasshop #poshmark #fashion #style #shopmycloset #underarmour #nike #jimmychoo: https://t.co/y60bZ68pGv https://t.co/zIiN3484DJ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'nike', 'jimmychoo']"
81,CharleenClande1,Nothing much,,12,29,4859,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #maxstudio #lavieenrose: https://t.co/adyTjqADdR https://t.co/xv8eN9scog,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'maxstudio', 'lavieenrose']"
82,JuliaJo96032313,"I live in Clinton,  IN, Love Country Music And Rock, Artist are JASON ALDEAN, KENNY CHESNEY & BLAKE SHELTON. JOHN MELLENCAMP.",,21,19,19319,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #juicycouture #amazon: https://t.co/k97wMoN5lG https://t.co/SzPbmpKRTu,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'juicycouture', 'amazon']"
83,meganxcox,✨This account is for my Poshmark!✨ I'm a Posh Ambassador. Recently lost weight so lots of plus size options that haven't been worn! Check the link below.👇🏼,"Wilmington, NC",427,612,1677,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @barn_burn #poshmark #fashion #style #shopmycloset #nike #underarmour: https://t.co/fwjRqzEDNr https://t.co/3hMQ2vrwZs,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'underarmour']"
84,vickielynmurray,"“Be who you are and say what you feel, because those who mind don't matter, and those who matter don't mind.” B Baruch #SheHasAPlan #FightLikeAMother","Las Vegas, NV",4917,2710,14095,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @spechie01 #poshmark #fashion #style #shopmycloset #llove #torrid #underarmour: https://t.co/O3piHTL2u4 https://t.co/CHwza1VFM7,"['poshmark', 'fashion', 'style', 'shopmycloset', 'llove', 'torrid', 'underarmour']"
85,TeresaP81069921,,,0,9,1548,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #vintage #katespade #underarmour: https://t.co/7c5JpHYUkn https://t.co/lzA1JxlKEc,"['poshmark', 'fashion', 'style', 'shopmycloset', 'vintage', 'katespade', 'underarmour']"
86,Giselle42419277,,,35,35,1080,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #oboz: https://t.co/YZLi6PJdkT https://t.co/Gx81XI0PFX,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'oboz']"
87,Claude64403392,,"Winston-Salem, NC",161,37,4124,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #torrid #chicos: https://t.co/CJJF11oZwb https://t.co/oKZTug81ts,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'torrid', 'chicos']"
88,Cee5Thorne,,North Carolina,136,39,1957,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @lexiesluxeloft #poshmark #fashion #style #shopmycloset #wildfox #underarmour: https://t.co/Fnxb0CciRO https://t.co/tH4PIE7qOg,"['poshmark', 'fashion', 'style', 'shopmycloset', 'wildfox', 'underarmour']"
89,Chris715273511,,United States,76,1,574,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #luckybrand #adidas: https://t.co/Sq1jF511VG https://t.co/HLklX6dsOC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'luckybrand', 'adidas']"
90,susieq64_adams,Health Health Movies Music News Entertainment,"Beaver, PA",130,16,321,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Made2BAmazing #poshmark #fashion #style #shopmycloset #calvinklein #underarmour #americaneagleoutfitters: https://t.co/6yqucGQrC1 https://t.co/9LqliIfvPq,"['poshmark', 'fashion', 'style', 'shopmycloset', 'calvinklein', 'underarmour', 'americaneagleoutfitters']"
91,DawnRob06047726,"You are fearfully and wonderfully made! 
You are masterpiece! 
You are one of a Kind!
Celebrate You!",,22,12,1826,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #none #guessbymarciano: https://t.co/49sixRO2OH https://t.co/8nnRnLDQmw,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'none', 'guessbymarciano']"
92,Trish6153931668,,"Tennessee, USA",117,66,23800,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #shopevelynne #peloton #underarmour: https://t.co/HQeeHVxHmp https://t.co/kTXtAmICwo,"['poshmark', 'fashion', 'style', 'shopmycloset', 'shopevelynne', 'peloton', 'underarmour']"
93,edith50162000,"Happy,intelligent!",,10,14,3827,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @KassieThweatt #poshmark #fashion #style #shopmycloset #lizclaiborne #softsurroundings #underarmour: https://t.co/sMGIvdgQWD https://t.co/8171avFD7g,"['poshmark', 'fashion', 'style', 'shopmycloset', 'lizclaiborne', 'softsurroundings', 'underarmour']"
94,alliefeld16,"Proud Wife, Mother, Grammy, Golden Retriever and Mini Dachshund owner,#YR #BOLD #CBS Daytime #Poshmark Ambassador #Peloton rider","Brookeville, MD",1344,462,2181,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @spechie01 @Sarai58791823 #poshmark #fashion #style #shopmycloset #anthropologie #underarmour: https://t.co/cCBG3cEiGE https://t.co/WUS8yOKiI6,"['poshmark', 'fashion', 'style', 'shopmycloset', 'anthropologie', 'underarmour']"
95,alexdmitrovic,Instagram: alex.dmitrovic,Belgrade,37,87,2227,0,"A trophy carries dust. Memories last forever. #memories #sport #underarmour #aleximages #art #photo #nikon #d850 #photographer #alexandart #alexdmitrovic
.
.
.
📸 @alex.dmitrovic 
Photos are copyrighted ©2022 https://t.co/Ok50Qjo8WL","['memories', 'sport', 'underarmour', 'aleximages', 'art', 'photo', 'nikon', 'd850', 'photographer', 'alexandart', 'alexdmitrovic']"
96,PawsInProfile,"Creating items inspired by animals https://t.co/iW6IEugEd0…
https://t.co/n57vc8YT3k
https://t.co/Lfl1coPIHm
https://t.co/rWrbkwQNab",Noblesville USA,10136,11317,57039,1,#UnderArmour Mens Lightweight #Running #Jacket Size S Black Fitted Hood Reflective https://t.co/Siw3biM8QK #eBay via @eBay,"['UnderArmour', 'Running', 'Jacket', 'eBay']"
97,sparynda,,"New York, USA",240,264,30411,1,#UnderArmour Mens Lightweight #Running #Jacket Size S Black Fitted Hood Reflective https://t.co/Siw3biM8QK #eBay via @eBay,"['UnderArmour', 'Running', 'Jacket', 'eBay']"
98,UNDERWAREUSA,We make the best wear for your hardware. Performance Underwear for men with a comfort sack—made just for yours.,USA,36,1278,1249,0,"Believe in these colors!
.
.
.
#mensgrooming #mensfashion #bearded #badassbeardcare gqmagazine #mensjournal #maximmagazine #orderofman #saxxunderwear #underarmour #usmilitary #jockopodcast #mensstyle #menstyle #ufc #masculinestyle #veteran #USmilitaryveterans https://t.co/Zr71537tgr","['mensgrooming', 'mensfashion', 'bearded', 'badassbeardcare', 'mensjournal', 'maximmagazine', 'orderofman', 'saxxunderwear', 'underarmour', 'usmilitary', 'jockopodcast', 'mensstyle', 'menstyle', 'ufc', 'masculinestyle', 'veteran', 'USmilitaryveterans']"
99,NanaLopez22,🦋 Thriver 🦋,,105,8,216,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #hudsonjeans #underarmour #forever21: https://t.co/16UIEeI2aR https://t.co/JcoL1zOhlq,"['poshmark', 'fashion', 'style', 'shopmycloset', 'hudsonjeans', 'underarmour', 'forever21']"
100,dab_whit,Dab N Whit’s Closet on Poshmark! Come check out our Closet!,"Calgary, Alberta",19,19,1502,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lululemonathletica #disney #underarmour: https://t.co/tFCseQUrJu https://t.co/8HIANQ4Ulm,"['poshmark', 'fashion', 'style', 'shopmycloset', 'lululemonathletica', 'disney', 'underarmour']"
101,vintagefunk82,,,397,305,15850,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #harleydavidson #barbarapark: https://t.co/b8L0nrxVa6 https://t.co/n9ATcLrSvM,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'harleydavidson', 'barbarapark']"
102,trisha1145,It's a new day,"Brooklyn, NY",535,170,417,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #burberry #chatoyant #underarmour: https://t.co/UM0EfAOuWS https://t.co/1Vv2Zu62nx,"['poshmark', 'fashion', 'style', 'shopmycloset', 'burberry', 'chatoyant', 'underarmour']"
103,KellyBrant7,I love animals,,3,12,656,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #eloquii #oldnavy #underarmour: https://t.co/8TyWl1BShK https://t.co/BypBSy0Kvo,"['poshmark', 'fashion', 'style', 'shopmycloset', 'eloquii', 'oldnavy', 'underarmour']"
104,WitchyKitty77,"Democrat, Womens issues are important to me, for LGBT rights, Pro Choice, Pro pot legalization, I find politics fascinating. #UniteBlue",,1263,833,12048,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @sc_speed #poshmark #fashion #style #shopmycloset #underarmour #lee: https://t.co/gO7jLjvM5N https://t.co/DUv5dta1mR,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'lee']"
105,emiggsales,selling a little bit of everything,,401,212,27967,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #underarmour #elliatt #dennisbasso: https://t.co/KhogUuZc8F https://t.co/M80Sfbkqw7,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'elliatt', 'dennisbasso']"
106,Bzlinda2017,,,11,3,187,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @GrattanShirley #poshmark #fashion #style #shopmycloset #underarmour #majestic #biltmore: https://t.co/q87xcLDeBc https://t.co/tg3OuXJ7dF,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'majestic', 'biltmore']"
107,ChikiNikiRetail,"Bringing you fab+environmentally conscious fashion!
Follow IG: @ _chikiniki for new additions!
$10 off @poshmarkapp if you use code ""CHIKINIKI"" at signup!","Alexandria, VA",580,148,20203,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #kennethcole #underarmour #conair: https://t.co/QMOkjC7sC6 https://t.co/7j7XXkeN9X,"['poshmark', 'fashion', 'style', 'shopmycloset', 'kennethcole', 'underarmour', 'conair']"
108,ClothedNScarlet,,,36,31,4763,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @DCAINE1963 #poshmark #fashion #style #shopmycloset #underarmour #hollister #michaelkors: https://t.co/H1dVogRS0E https://t.co/sCYROA1tE3,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'hollister', 'michaelkors']"
109,MikeWoodland15,,"Liverpool, England",37,11,172,0,"Nice leg workout, now time for a beer 👌🏽🚴 #underarmour #cycling #EFC https://t.co/Y9RSogI8BH","['underarmour', 'cycling', 'EFC']"
110,FixturesCloseUp,Tony Kadysewski tweets about retail outfitting as   https://t.co/I6Va1CVGLa Content Strategist and Trion Industries Dir MarCom.  Email at tkadysewski@me.com,"Drums, PA - Pocono Mts.",183,349,24978,0,"Under Armour T-Shirt by Land, Sea, And Air https://t.co/aFiN6Bzc8o via @FixturesCloseUp #FixturesCloseUp #StoreFixtures #DisplayFixtures #PointOfPurchase #POP #PointOfPurchaseDisplay #ShopperMarketing @UnderArmour #UnderArmour @GanderMountain #GanderMountain #TShirt #T_Shirt","['FixturesCloseUp', 'StoreFixtures', 'DisplayFixtures', 'PointOfPurchase', 'POP', 'PointOfPurchaseDisplay', 'ShopperMarketing', 'UnderArmour', 'GanderMountain', 'TShirt', 'T_Shirt']"
111,ViktoriaMarie18,,United States,3,16,2200,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #whitehouseblackmarket #urbanoutfitters #underarmour: https://t.co/54Y2L7knyo https://t.co/H5FJLC1Bir,"['poshmark', 'fashion', 'style', 'shopmycloset', 'whitehouseblackmarket', 'urbanoutfitters', 'underarmour']"
