,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
71,djtazawa,"▪︎DJ＆TRACK MAKER▪︎NITE FULL MAKERS▪︎LAFAYETTE CREW『PRIVILEGE NIIGATA』 ▪︎毎週更新！最新HIPHOP,RNB,REGGAE & more https://t.co/XOkEE4zL5g",NIIGATA JAPAN,1333,1866,38164,0,"SUMMER STYLE☀️🌴

NEW ERA &amp; DUNK SB

#likeit #dunksb #nike #sneakers #newera #newyork #lfyt #lafayette_nyc #privilege_niigata #朝岡周 #カスタムNEWERA 場所: CLICK STARWARKS PRIVILEGE https://t.co/UnnfpSaNJ8","['likeit', 'dunksb', 'nike', 'sneakers', 'newera', 'newyork', 'lfyt', 'lafayette_nyc', 'privilege_niigata', '朝岡周', 'カスタムNEWERA']"
72,lavoixdesalif,From 🇫🇷 and my roots are 🇨🇲- Galèrien pro - ✊🏽✊🏾✊🏿 - « Un don pour la beauté ! »,Voie Lactée ,161,84,7802,0,"Honest people 🆚 Cheaters 

Hiii trop malin le lynx !

#nike https://t.co/VvyV5NomF5 https://t.co/4AZw4jeky0",['nike']
73,daleillustrator,"Artist / Illustrator. Represented by @inkyillo

I also enjoy trainers, football, running & beer.

For work email: dale.illustration@gmail.com 
#daleillustration","Newport, South Wales",303,304,8930,160,"⚡GIVEAWAY TIME⚡Win a £100 voucher to spend at Nike.

To Enter:
1️⃣Follow: 
@captaincreps @ladycreps &amp; @captainthreads
2️⃣Like this tweet.
3️⃣Retweet.

Winner picked at random from all entries on the 14th July #nike #Giveaways #win 

Good Luck! https://t.co/PtyMWqWtEm",[]
74,tttopchan,I care about BIGBANG’s friendship more than I care about my friends,GTOP /  OT5 ,141,297,4821,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
75,Jay_tunes42,I sell nice sneakers and slides IG:@jay_tunez420 wizkid Fc🦅❤️,"Ilorin, Nigeria",866,322,1071,0,"Nike SB Dunk Low Disrupt 2 Malachite
Now Available!!
Sizes: 40 - 45💥💥
#Nike 
#30000

https://t.co/YZ5VmoB73o https://t.co/uEHpjS09km",['Nike']
76,stfuhydra,"Untitled,2014

@IBGDRGN ⁵☆ @theweeknd

(YG ARTISTS STAN)",VIP | ONCE | TAEMINT,555,607,27849,11,"𝒯𝒽𝒶𝓃𝓀𝓈 🐲🅿️♏️🅾️

#KIIIONDO
#KWONDO1
#PEACEMINUSONE
#NIKE https://t.co/tw3RCOr6oz","['KIIIONDO', 'KWONDO1', 'PEACEMINUSONE', 'NIKE']"
77,PingkanBelight,"Be a 𝗩𝗲𝗿𝘆 𝗜𝗺𝗽𝗼𝗿𝘁𝗮𝗻𝘁 𝗣𝗲𝗿𝘀𝗼𝗻 until the end 💛💎 

ˢ ᵉ ⁿ ᵈ ᵉ ʳ",,5218,4748,21061,11,"𝒯𝒽𝒶𝓃𝓀𝓈 🐲🅿️♏️🅾️

#KIIIONDO
#KWONDO1
#PEACEMINUSONE
#NIKE https://t.co/tw3RCOr6oz","['KIIIONDO', 'KWONDO1', 'PEACEMINUSONE', 'NIKE']"
78,NantapoCarlos,🏃🏋️Running for Inner Peace,"Mafikeng, South Africa",2981,1783,8820,5,"Get off... the couch/bed ubangene🏃‍♀️🏃‍♀️
#TheStreetAreCalling #IChoose2BActive 
#IPaintedMyRun #FetchYourBody2022 
#RunningWithTumiSole #Nike https://t.co/euRJqgOtji","['TheStreetAreCalling', 'IChoose2BActive', 'IPaintedMyRun', 'FetchYourBody2022']"
79,WhiteTamar1,#GDRAGON #지드래곤 #지디 enthusiast 💛. 누가 뭐래도 권지용은 멋진 사람이고 수많은 사람들의 행복이니까 행복하고 예쁘게 살았으면 좋겠다 🙏 권지용 항상 사랑해. GD Solo Album is coming.,9-1 Hannam Penthouse,525,825,16750,11,"𝒯𝒽𝒶𝓃𝓀𝓈 🐲🅿️♏️🅾️

#KIIIONDO
#KWONDO1
#PEACEMINUSONE
#NIKE https://t.co/tw3RCOr6oz","['KIIIONDO', 'KWONDO1', 'PEACEMINUSONE', 'NIKE']"
80,Lisah_am,Xhosa _uNolali waku-Kentani EC 🏡 | Graduate in HRM 👩‍🎓| Social Runner 🏃‍♀️| Real Gijima AC✌,"Bisho, South Africa",946,965,1796,5,"Get off... the couch/bed ubangene🏃‍♀️🏃‍♀️
#TheStreetAreCalling #IChoose2BActive 
#IPaintedMyRun #FetchYourBody2022 
#RunningWithTumiSole #Nike https://t.co/euRJqgOtji","['TheStreetAreCalling', 'IChoose2BActive', 'IPaintedMyRun', 'FetchYourBody2022', 'RunningWithTumiSole', 'Nike']"
81,giodsign,Just creating new designs in football.,,95,991,11,2,"Getafe x Nike Concept
https://t.co/wtvMC2IUTM

#Getafe #LaLiga #Nike https://t.co/yEdhAgO86q","['Getafe', 'LaLiga', 'Nike']"
82,davelaudrup,"Rangers FC🇬🇧 CD7, Boxing, Indie music.",Northern Ireland/Scotland ,593,232,865,160,"⚡GIVEAWAY TIME⚡Win a £100 voucher to spend at Nike.

To Enter:
1️⃣Follow: 
@captaincreps @ladycreps &amp; @captainthreads
2️⃣Like this tweet.
3️⃣Retweet.

Winner picked at random from all entries on the 14th July #nike #Giveaways #win 

Good Luck! https://t.co/PtyMWqWtEm",[]
83,SinanUsta9821,,,290,74,1468,0,@Nike I heard this is a new sketch for a cooperation between @FaZeClan  and Nike 🌚 Nike x FaZe sketch / jokes I designed it bc i was bored😂❤️ #Fazexnike #FaZe #nikebyyou #Nike https://t.co/2a42hEfmOT,"['Fazexnike', 'FaZe', 'nikebyyou', 'Nike']"
84,ShmegzMegz,#NatureBoy#Demigod#KPOSLifestyle,,72,11,246,0,"@FrankKhalidUK @ChelseaFC I think #Nike has come out with the best #Chelsea kits so far! 
#Nodisrespect to the other Co.","['Nike', 'Chelsea', 'Nodisrespect']"
85,HayRfc1,Newco Bro 👍,"Scotland, United Kingdom",634,227,3677,160,"⚡GIVEAWAY TIME⚡Win a £100 voucher to spend at Nike.

To Enter:
1️⃣Follow: 
@captaincreps @ladycreps &amp; @captainthreads
2️⃣Like this tweet.
3️⃣Retweet.

Winner picked at random from all entries on the 14th July #nike #Giveaways #win 

Good Luck! https://t.co/PtyMWqWtEm",[]
86,JieWang83045907,,,0,0,5,2,Are you sure you don't want to add a pair of AJ1s to your shoe cabinet?#Nike #sneakers #AirJordan #NBA #basketball https://t.co/A8hI066ryI,"['Nike', 'sneakers', 'AirJordan', 'NBA', 'basketball']"
87,AldinoBalawan,"Uno, Dos, Tres... HALA MADRID!!! 🙌 | #CAMPEON35 | #CHAMP14NS","Parakan, Indonesia",124,142,27845,2,"#Kitnews this morning as the new 2022-23 #InterMilan home shirt made by #Nike is on sale in Kuwait before being officially unveiled. ⚽️👕

📸 https://t.co/3hSUhcBcaP

Credit to @ALMuNaYeS84 

#IMInter #Internazionale https://t.co/8mvrCVfwcz","['Kitnews', 'InterMilan', 'Nike']"
88,CaptainCreps,"👟 Follow us for the latest discounts on the freshest kicks
📩 Get exclusive deals direct to your inbox for FREE ⬇️
🐤 If you like our deals, please retweet!","Leeds, England",1006,11086,21768,160,"⚡GIVEAWAY TIME⚡Win a £100 voucher to spend at Nike.

To Enter:
1️⃣Follow: 
@captaincreps @ladycreps &amp; @captainthreads
2️⃣Like this tweet.
3️⃣Retweet.

Winner picked at random from all entries on the 14th July #nike #Giveaways #win 

Good Luck! https://t.co/PtyMWqWtEm",[]
89,UKShoeRelease1,UK SNKRS | Nike App | Early Access | Shock Drops ++,,10,1,19,0,"Restock!! | VIA Nike App | Cop or Drop
Stay tuned for Resell Predictions
#Nike #Jordan #SNKRS https://t.co/WtiMdHrXUG","['Nike', 'Jordan', 'SNKRS']"
90,esquireattire,"Fashion, Style, Accessories, Sunglasses, Shoes, Moda, Sweaters, Jeans, Shirts, Hats, Jewelry, Watches, #esquireattire",United States,3861,4432,2759251,0,https://t.co/RoxKMrfyvz #NIKE Skylon Ace Polarized Sport Men Black #sungla https://t.co/nV6oVqMZz8,"['NIKE', 'sungla']"
91,Jerseyforum,Official Twitter Account of Jerseyforum | Indonesia Jersey Collector Forum | We Share The Same Passion in Unity | CP : bajubolaindo@gmail.com,,532,31617,181051,2,"#Kitnews this morning as the new 2022-23 #InterMilan home shirt made by #Nike is on sale in Kuwait before being officially unveiled. ⚽️👕

📸 https://t.co/3hSUhcBcaP

Credit to @ALMuNaYeS84 

#IMInter #Internazionale https://t.co/8mvrCVfwcz","['Kitnews', 'InterMilan', 'Nike']"
92,Eng_1xBet,"1XBET PROMO CODE: TAHMINBAHIS
👇👇👇👇👇👉👉👉👉
https://t.co/V6UrA9SBYL",promo code : TAHMINBAHIS ,66,267,23087,1,"#football #soccer #nfl #sports #futbol #fifa #sport #premierleague #messi #calcio #championsleague #ronaldo #cr #seriea #like #follow #futebol #basketball #love #bhfyp #realmadrid #laliga #nike #footballplayer #1xbet #barcelona

❌CLİCK HERE❌
🔻🔻👇🔻🔻

https://t.co/GuMkEc2IDC https://t.co/GDxzAkVViN","['football', 'soccer', 'nfl', 'sports', 'futbol', 'fifa', 'sport', 'premierleague', 'messi', 'calcio', 'championsleague', 'ronaldo', 'cr', 'seriea', 'like', 'follow', 'futebol', 'basketball', 'love', 'bhfyp', 'realmadrid', 'laliga', 'nike', 'footballplayer', '1xbet', 'barcelona']"
93,TheKitmanUK,The Kitman sells original Classic Football Shirts from Past Seasons Worldwide! FREE UK SHIPPING! Football Kit News! ⚽️👕 @theopaphitis #SBS Winner! 17/8/20,"Bristol, England",11188,11774,85863,2,"#Kitnews this morning as the new 2022-23 #InterMilan home shirt made by #Nike is on sale in Kuwait before being officially unveiled. ⚽️👕

📸 https://t.co/3hSUhcBcaP

Credit to @ALMuNaYeS84 

#IMInter #Internazionale https://t.co/8mvrCVfwcz","['Kitnews', 'InterMilan', 'Nike', 'IMInter', 'Internazionale']"
94,MoonLig97976757,Contact WeChat ID: Moon19891019,,6,1,6,1,"how about this color
#nike #AirJordan #basketball #shoes https://t.co/OtSO20SLiK","['nike', 'AirJordan', 'basketball', 'shoes']"
95,stfuhydra,"Untitled,2014

@IBGDRGN ⁵☆ @theweeknd

(YG ARTISTS STAN)",VIP | ONCE | TAEMINT,555,607,27849,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
96,swagafiedkicks,,,41,1107,153597,1,"𝗗𝗢 𝗬𝗢𝗨 𝗞𝗡𝗢𝗪 𝗪𝗛𝗢 𝗜𝗡𝗩𝗘𝗡𝗧𝗘𝗗 𝗕𝗔𝗦𝗞𝗘𝗧𝗕𝗔𝗟𝗟 ?
.
𝗦𝗪𝗜𝗣𝗘 𝗥𝗜𝗚𝗛𝗧 𝗧𝗢 𝗞𝗡𝗢𝗪 𝗠𝗢𝗥𝗘
.
#satsport #jamesnaismith #khelkhelkebanaocash #basketball #nba #sports #ballislife #football #k #lebronjames #basket #lakers #sport #nike #bball #nbabasketball https://t.co/ZYhxf9XRDm","['satsport', 'jamesnaismith', 'khelkhelkebanaocash']"
97,swagafiedkicks,,,41,1107,153597,2,Are you sure you don't want to add a pair of AJ1s to your shoe cabinet?#Nike #sneakers #AirJordan #NBA #basketball https://t.co/A8hI066ryI,"['Nike', 'sneakers', 'AirJordan', 'NBA', 'basketball']"
98,JieWang83045907,,,0,0,5,2,Are you sure you don't want to add a pair of AJ1s to your shoe cabinet?#Nike #sneakers #AirJordan #NBA #basketball https://t.co/A8hI066ryI,"['Nike', 'sneakers', 'AirJordan', 'NBA', 'basketball']"
99,Myeverything54,I'M VIP🌼👑,,25,3,3568,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
100,PTSportsFix,"Satisfy Your Sports Fix!!
#NBATWITTER #NBA #NFL #NFLTWITTER #SportsBetting #DFS #BullsNation  #GamblingTwitter #Fanduel #FreePicks #IFollowback #IFB Fast💯","Chicago, IL",10790,11326,34747,43,"#NBATwitterLive FOLLOW PARTY 🏀

Fans of the @NBA that really follow back! 

• RT/HIT LIKE ⬅️
• RT FOR BIGGER AUDIENCES
• FOLLOW ME 🐐
• REPLY WITH “IFB” 
• FOLLOW EVERYONE🏹

🔥VOUCH your Friends, #RT the 🚂
#NBATwitter #ESPN #Nike #LeBron #Weworkforeverything #Overtime #RT",['NBATwitterLive']
101,MoonLig97976757,Contact WeChat ID: Moon19891019,,6,1,6,0,pick a row👇 #nike https://t.co/1MntEHEbld,['nike']
102,GioFountain,"Graphic Designer 🖋 
Master's student in Art Direction and Advertising

@giodsign football designs

Contact: mnottalgiovanni@gmail.com",Barcelona,1562,523,4397,2,"Getafe x Nike Concept
https://t.co/wtvMC2IUTM

#Getafe #LaLiga #Nike https://t.co/yEdhAgO86q","['Getafe', 'LaLiga', 'Nike']"
103,giodsign,Just creating new designs in football.,,95,991,11,2,"Getafe x Nike Concept
https://t.co/wtvMC2IUTM

#Getafe #LaLiga #Nike https://t.co/yEdhAgO86q","['Getafe', 'LaLiga', 'Nike']"
104,Drippin4Life,Culture,,130,70,3892,0,Meet India's Coolest Sneakerheads - NDTV https://t.co/bB1tbG5VFD #streetwear #nike #supreme,"['streetwear', 'nike', 'supreme']"
105,Mandee77rose,Nationwide known webcam model✨dominatrix✨porn star✨exotic dancer✨#onlyfansmodel. https://t.co/5aR4eUzJCE,Your Dads ,1770,1732,18301,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #betterbodies #keen #nike: https://t.co/gYKkRpH161 https://t.co/ZbkYolhD9Q,"['poshmark', 'fashion', 'style', 'shopmycloset', 'betterbodies', 'keen', 'nike']"
106,BethHope86,My post and my opinions are my own.,,505,45,1497,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #freepeople #nike: https://t.co/UgF7nxSV6u https://t.co/nstSg7Fnlo,"['poshmark', 'fashion', 'style', 'shopmycloset', 'freepeople', 'nike']"
107,OIF2003OEF,"MOM, USA ARMY VETERAN",,274,20,2904,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #christianlouboutin #newbalance: https://t.co/UUSDMuHnjp https://t.co/gEVVYn0GBi,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'christianlouboutin', 'newbalance']"
108,DeadLaced,SNEAKER DEALS & RELEASE LINKS + FASHION DEALS Notifications on 🔔 #Nike #Jordan #Snkrs #Adidas #Puma #Newbalance,"New Jersey, USA",1594,47377,41428,0,"Nike Air Force 1 '07
Men's #NIKE #ad 

https://t.co/Q5e7d7OQDY https://t.co/rDuv4BLkHN","['NIKE', 'ad']"
109,LindseyChance9,,,5,0,308,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #oshkoshbgosh #alpacafina: https://t.co/FHLeHSxAmp https://t.co/GMOTI9uWXs,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'oshkoshbgosh', 'alpacafina']"
110,lioness8156,Fashion,,175,30,487,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #zara #nike: https://t.co/SOb87pXMN7 https://t.co/7WKF0jsome,"['poshmark', 'fashion', 'style', 'shopmycloset', 'zara', 'nike']"
111,nkruse821,mommy of two beautiful girls and three boys!,,250,55,1264,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ajhoening #poshmark #fashion #style #shopmycloset #nike: https://t.co/pgnczOJmDo https://t.co/gvwBOxRFuZ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike']"
112,Garmentroom,Designer and Vintage Deals. We go all over and find the best Vintage and best deals for you on Ebay and Poshmark,USA,832,246,5956,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #bananarepublic #katespade #nike: https://t.co/MI8MEb7t5U https://t.co/v1IvrwGNwg,"['poshmark', 'fashion', 'style', 'shopmycloset', 'bananarepublic', 'katespade', 'nike']"
113,chrissy_posh,✨Canadian living in the USA. God 1st! 🙌🏻 Wife. BSc Psychology. Psychometrist. Eco-conscious. Reseller. Disney lover. Animal lover. Vegan. MS warrior.✨,"California, USA",25,73,3547,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @MailersM @NomadsNameless #poshmark #fashion #style #shopmycloset #jolt #mailersandmore #nike: https://t.co/Up52MkdjL1 https://t.co/VVl5BfGZ6G,"['poshmark', 'fashion', 'style', 'shopmycloset', 'jolt', 'mailersandmore', 'nike']"
114,rikki_danielle_,Daughter•Sister•Luva•Muva,United States,11,2,480,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #poof: https://t.co/0fCmOvD0uz https://t.co/CbPu9k1kJ3,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'poof']"
115,hainec2,,,7,5,455,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #lancome #asics: https://t.co/oTikhy1YF8 https://t.co/bKvhhTiZVM,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'lancome', 'asics']"
116,NTomecsko,Born to shine bright 💎,Texas,15,7,1282,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #oldnavy #nike #laksmi: https://t.co/7uJBQmfBSd https://t.co/1NDqR9QwlF,"['poshmark', 'fashion', 'style', 'shopmycloset', 'oldnavy', 'nike', 'laksmi']"
117,StephysKloset,Online Seller of All Things,,0,2,1176,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @aidab45 #poshmark #fashion #style #shopmycloset #nike #calvinklein #kindredbravely: https://t.co/9ikVFbthF4 https://t.co/hUGuvaWKan,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'calvinklein', 'kindredbravely']"
118,ddkmv_,A bunch of random tweets about anything I’d like to. I rarely tweet in this account though - IC / VIP / Blackjack / MOBB stan / Dreamer / etc.,"Bangkok, Thailand",1900,21,19597,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
119,CorenaElmer,,Elk River Minnesota,994,426,17257,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @KataTramontano @donnadrymon #poshmark #fashion #style #shopmycloset #anthropologie #nike: https://t.co/wEXSRHKRND https://t.co/jXYKW1ME1i,"['poshmark', 'fashion', 'style', 'shopmycloset', 'anthropologie', 'nike']"
120,brandbazzar,we sell on EBAY,"West Hartford, CT",3959,1874,1920568,0,https://t.co/Z5pFBjKUKl #NIKE ZOOM RIVAL S TRACK &amp; FIELD SPIKES SIZE 12 WH https://t.co/JEl4dS1G5A,['NIKE']
121,WKAmsterdam,We're an independent creative agency purpose-built to produce work that runs all over the world. We're also a certified B Corp.,Amsterdam,750,19747,2892,0,Now this rocks! Well done @Nike on getting women’s football exposed on the upcoming @WEURO2022 #countsdownison #nike #england #englandfootball https://t.co/TdtF19QMbO,"['countsdownison', 'nike']"
122,marsvswan,Haru Haru,UK,3034,323,10258,34,but the shoes look like paranoise? but with black base #GDRAGON #NIKE https://t.co/WqFVEWEAAR,"['GDRAGON', 'NIKE']"
123,bessybyrne,"Incensed at humans. Animal lover. Gun hater. Dislike politicians, oligarchs and corporations for their evil behaviours, (7 deadly sins) particularly greed.",Australia,887,177,1538,0,"@tonytheauthor It's our kangaroos in Australia that brings me to tears too. Pet food, fur and #Nike for soccer and  footballs! 😭🤬",['Nike']
124,KasimAkrBot,Follow @KasimAkr a free cookie and giveaways!!,,5002,2923,331931,14,"FREE ITEM:

You can now get 'Nike Swoosh Sunglasses' for FREE when reaching Level 18 by playing a round of Soccer inside 'Nikeland' on #Roblox!

$RBLX #RobloxEvents #Nike https://t.co/5Gv1kkdBNm",[]
125,TimmehGrikor,Content Creator w/ 425 subs | Roblox Developer | He/Him | Weekend Fan Boy | Simps For Cammy,Metaverse,1140,508,5359,11,"FREE ITEM:

You can now get 'Nike Striker Shorts' for FREE when reaching Level 1 by playing a round of Soccer inside 'Nikeland' on #Roblox!

$RBLX #RobloxEvents #Nike https://t.co/7QXob7ACwy",[]
126,TimmehGrikor,Content Creator w/ 425 subs | Roblox Developer | He/Him | Weekend Fan Boy | Simps For Cammy,Metaverse,1140,508,5359,14,"FREE ITEM:

You can now get 'Nike Swoosh Sunglasses' for FREE when reaching Level 18 by playing a round of Soccer inside 'Nikeland' on #Roblox!

$RBLX #RobloxEvents #Nike https://t.co/5Gv1kkdBNm",[]
127,PgSb19,"SB19💜💜💜A'tin
SB19 World Domination
SB19 Paved The Way",,986,134,25247,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
128,brandbazzar,we sell on EBAY,"West Hartford, CT",3959,1874,1920568,0,https://t.co/XUzRhmeHNU #NIKE Backpack Black Just Do It (17x13x7) 55% Nylo https://t.co/TlOI1COXgG,['NIKE']
129,Cleanstepsmum,"Shoe Laundry , Bags & Soft Toys cleaning
💸: Starting at Rs 260/-
🌐: https://t.co/upUNyfHemI
☎ : 7900142798 / 7045926493 or DM for Bookings","Mumbai, India",11,5,282,0,"Clean, It's Your Choice.
.
https://t.co/IbrqqiAyWJ
.
#cleansteps #cleanshoes #nike #sportshoes #laundry #shoedrycleaining #instagram #leathershoes #instagram #likes #marketingstrategy #tuesdayvibe #motivation https://t.co/uCBNA1zuvA","['cleansteps', 'cleanshoes', 'nike', 'sportshoes', 'laundry', 'shoedrycleaining', 'instagram', 'leathershoes', 'instagram', 'likes', 'marketingstrategy', 'tuesdayvibe', 'motivation']"
