,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
83,AlonzoDean8,"I am different, I am unique, I am important, that's what makes me special.",,52,68,2393,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #stellacarakasi: https://t.co/3Vdwis2kRV https://t.co/wiWIkB1DuW,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'stellacarakasi']"
84,Mrskgantt1,,,109,4,384,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #hudsonjeans #meshworks: https://t.co/A3JFthf9Zf https://t.co/E94Z4EaK0N,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'hudsonjeans', 'meshworks']"
85,CindyLou247,,,90,43,1845,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #christopherbanks #luckybrand: https://t.co/D8WoXcCGJA https://t.co/bfGXWU861d,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'christopherbanks', 'luckybrand']"
86,voxeldogs,"badger/donnie // 25 // walking Minecraft wiki // 
my art is at @pricklypearjam
🏳️‍⚧️🏳️‍🌈",savannah biome,154,123,39420,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
87,Rea1fun,,,4,15,3641,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #michaelkors #oldnavy: https://t.co/zcP27KxXvM https://t.co/487jnk7PdX,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'michaelkors', 'oldnavy']"
88,GrimdarkYuno,"♡ Tegan ♡ 24 ♡ He/They ♡ Sylph Of Heart ♡ ♡ Disabled Queer ♡
''We will snatch purpose from the jaws of futility''",,2942,99,11683,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
89,tortilladep,Fitness Active Wear,"Florida, USA",87,19,433,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #diamondsupplyco #adidas #mahimahi: https://t.co/lHEGLRamFJ https://t.co/XznnxL2alc,"['poshmark', 'fashion', 'style', 'shopmycloset', 'diamondsupplyco', 'adidas', 'mahimahi']"
90,Brittan92406281,,,9,6,913,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Bankerdaughter #poshmark #fashion #style #shopmycloset #lspace #adidas: https://t.co/iYy6nKpLyj https://t.co/CKf9ZWLXkj,"['poshmark', 'fashion', 'style', 'shopmycloset', 'lspace', 'adidas']"
91,artandthrift,,,69,7,2212,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @cortes_michele #poshmark #fashion #style #shopmycloset #maxstudio #hannah #adidas: https://t.co/7lVXf8hhlo https://t.co/sXCD9JS2gF,"['poshmark', 'fashion', 'style', 'shopmycloset', 'maxstudio', 'hannah', 'adidas']"
92,epicbabymode,"funny bird game smh
only good and cringe tweets on this account
🍀comic: pinned 
🔉music: #midimusicmonday
HAPPY DISABILITY PRIDE MONTH",,791,553,37892,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
93,domainapebot,"Collection of  tweets about domains. 

Retweets #DomainForSale #DomainNameForSale #Domains #DomainBusiness

Created by @domain_monkey",Metaverse,1,1060,81957,1,"👜bags.eth
for sale 8 ETH

https://t.co/pnM5eR24TD

#bags #gucci #prada #chanel #lvmh #michaelkors #louisvuitton #bag #adidas #puma
#ens #web3 #domainsforsale #ethereum #domain #frens #ensdomains #ud #unstoppable #udfam #domains #DomainNameForSale https://t.co/hxNkqtDSMn","['bags', 'gucci', 'prada', 'chanel', 'lvmh', 'michaelkors', 'louisvuitton', 'bag']"
94,LOVESTRUCKBEAR,"he/they🇦🇲🇱🇧🏳️‍🌈27 y/o
learning ESP + ՀԱՅ
professionally a barista, artist for fun.
let me know if i do anything problematic",london,387,1493,98577,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
95,broymedia,THEY/THEM mexicanchoctaw https://t.co/t20rLkTRDp :insta is br0ymedia. https://t.co/CVVMpTXvh2,Big River ,1407,674,86293,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
96,Domainclubx,Domaindealer.ETH |.X | WΞB3/ portfolio: https://t.co/o43rsLhD04 | group: https://t.co/b400YjTZBf | https://t.co/zwIxfwT9Ok | #UD #ENS #HNS #WΞB3,fuckputin.x,941,826,8681,1,"👜bags.eth
for sale 8 ETH

https://t.co/pnM5eR24TD

#bags #gucci #prada #chanel #lvmh #michaelkors #louisvuitton #bag #adidas #puma
#ens #web3 #domainsforsale #ethereum #domain #frens #ensdomains #ud #unstoppable #udfam #domains #DomainNameForSale https://t.co/hxNkqtDSMn","['bags', 'gucci', 'prada', 'chanel', 'lvmh', 'michaelkors', 'louisvuitton', 'bag', 'adidas', 'puma', 'ens', 'web3', 'domainsforsale', 'ethereum', 'domain', 'frens', 'ensdomains', 'ud', 'unstoppable', 'udfam', 'domains', 'DomainNameForSale']"
97,gh_000_st,xe/they. 2spirit. marúawe! nuumu.me-wuk.mexica.chamorro. activist. artist. farmer. bruje. educator. #landback #mmiw2 #blm #stopline3 #stopline5 🦬🧺🌽🍄♿,venmo: gh000st,2447,285,29248,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
98,PurpleSkull97,"Scream Street follows || ASD, bisexual, Asian (🇻🇳)🇦🇺, 24 || RT heavy || Luella Everwell Apologist",she/they,133,70,27710,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
99,EmetSelchSimp,"Rune || white || Jester of All Trades || They/he || 💖@shibakazs 💖 || Rökkatru || 26, don't follow if ur undr 18|| 日本語OK || header by Kaz",Muspelheim,1129,1208,417698,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
100,mintqueenjo,Pansexual ☆ Queer ☆ Non-binary. ☆ They/Them ☆ Wakanda Always and Forever☆ Made in ‘94,In a book,1331,85,36878,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
101,spongejay1,Film and Animation lover with a slight blu-ray collecting addiction. I do YouTube and write film reviews. I hope you all like me. he/him 🏳️‍🌈,My Computer Keyboard,4998,438,101065,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
102,sammyserket,"sam-minor-they/them, chanh-i promise im not a kinnie i chose this username 4 years ago-",,282,33,20265,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
103,casualclassics,"80s Casual Classics is the largest store of its kind! Adidas, Fila, Ellesse, Lacoste, Pretty Green & More. Contact sales@80scasualclassics.co.uk","Bedford, UK",62,52755,17222,1,"Bring me Sunshine - 80s Always Ready ☀️🔥 Summer wardrobe, weekend breaks, getaways! The best swim style casual outfit inspiration across strong everyday styles fresh wardrobe updates. https://t.co/GhXhzhcUe9 #ellesse #fila #sergiotacchini #shorts #summer #retro #adidas https://t.co/Eq7myyJZKT","['ellesse', 'fila', 'sergiotacchini', 'shorts', 'summer', 'retro', 'adidas']"
104,Miracle98425677,"Gamer 
officer of the law👮‍♀️❤
God's favourite child.","Abuja, Nigeria",562,389,6335,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
105,SarcasticGhosts,I really just retweet inspirations and stuff I like. Header: @ghoulknights she/her /21,California,613,52,34949,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
106,payas0x,pike ✿ e / em pronouns ✿ 21 ✿ trans ✿ art acc - @scaredycat,1312,740,280,62694,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
107,veryEVILandSWAG,hello its me da slug and im gamin' | 16 | they/it/slug | mixed (black + white) | nsfw DNI |,pizza hut,1048,723,38277,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
108,iiMicrophone,★• He / Thing / Mew !! | Biggest Mic fan and kinnie !! | Cringe | I cannot shut up about Microphone and MicSoap !! •★,★Mic Fan,522,250,22827,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
109,OddacityNotion,"Seed, Chaos, Unity ♻️",United States,653,114,28153,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
110,kylaelena,"Socialist & queer. Player of games, writer of stories, crafty shenanigans. ADHD. Amateur DM. Anti-military hedge mage. An avid lover of space. They/He 🏳️‍⚧️ 💉","Asheville, NC",2144,856,107215,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
111,big_mojica1,welcome to the circus. They/She,Kalapuya land ,225,380,2863,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
112,unlucky_soda,HUGE NERD/24 years old/loves crazy robots and weird puppets,"San Antonio, TX",1109,53,96611,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
113,BballMikayla,Victoria BC 🇨🇦 | 5’7 | # 7 - PG 🏀Club Basketball - UPrep 🎓Belmont HS 2023 | 3.4 GPA| Instagram- @mikayla_bball,"Victoria, British Columbia",59,10,12,0,Battle in Seattle highlights!!  Thanks @WCEBball for another great tournament. #girlsbasketball #aau #adidas #aaubasketball https://t.co/Mx7guymfwJ,"['girlsbasketball', 'aau', 'adidas', 'aaubasketball']"
114,Kraft_Sinner665,"they/them 🔥
agender demisexual
Toenail Ghoul
Drag Thing","Ontario, Canada",787,302,25333,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
115,thriftlabelz,Thrift Labelz is an online store that offers handmade jewelry along with other items for women.,"Statesville, NC",5,0,611,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #polobyralphlauren #jcrew #adidas: https://t.co/7gM2xhLewC https://t.co/XRbh3rTgFv,"['poshmark', 'fashion', 'style', 'shopmycloset', 'polobyralphlauren', 'jcrew', 'adidas']"
116,nicetomeetyoui1,"Same as tumblr, 23, Black,trans (he/they) queer aroace-spec, autistic, commie and fat. fash’s, thinspo and anti antis will be blocked, 🇳🇬 website is picrew",,895,341,28083,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
117,SweetSammi11687,,NC,74,97,10021,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas: https://t.co/rI1dHXoCq4 https://t.co/rUGW0i6pMj,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas']"
118,jane_tarsia,Fun,"Joint Base Lewis-McChord, WA",60,5,150,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #cloisonne #giannibini #adidas: https://t.co/Yku7VWBsBE https://t.co/cVWjpBNFnZ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'cloisonne', 'giannibini', 'adidas']"
119,volnayD,,,29,14,1052,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @KixRx #poshmark #fashion #style #shopmycloset #adidas: https://t.co/vlmYrdxSvg https://t.co/2jtRwfg0xd,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas']"
120,miceears,,,21,3659,199937,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #newton #disney #adidas: https://t.co/kMgihvwXWY https://t.co/WCKJsgemLr,"['poshmark', 'fashion', 'style', 'shopmycloset', 'newton']"
121,DesignerCloset5,Hello please check out my closets at mydesignerclosets0 and poshmark.ca@prelovedesigner I sell preloved authentic handbags and shoes at a very reasonable price,,202,345,11624,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #luckybrand #johnjenncollection #adidas: https://t.co/1Z3mzNKHfB https://t.co/iuPiE4SCo5,"['poshmark', 'fashion', 'style', 'shopmycloset', 'luckybrand', 'johnjenncollection', 'adidas']"
122,luv2talk2u,,,64,13,1724,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #newton #disney #adidas: https://t.co/kMgihvwXWY https://t.co/WCKJsgemLr,"['poshmark', 'fashion', 'style', 'shopmycloset', 'newton', 'disney', 'adidas']"
123,Zelarkian,Zell | 27 | they/them 🏳️‍🌈 | Vancouver animator,,2879,162,78267,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
124,airriel_brown,Graduate of DHS 2016💫✨        PVAMU C/O 22’ 💅🏽🥂#ALLblacklivesmatter,"Houston, TX",78,75,20763,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
125,TrixieBastard,"Nerdy shit, Twins baseball (and other MN sports), disability, LGBTQIA+, politics. She/her or they/them, whatever.",Minneapolis,406,145,6680,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
126,Jacob_Park_,,,116,39,96,2,"Brands like #nike, #adidas, #prada are exploring NFTs and are trying to cement their place in the Web3 ecosystem. The latest to enter the fold has been #lacoste with their project, undw3 (pronounced as 'underwater'). https://t.co/GAsUZjiWkK","['nike', 'adidas', 'prada']"
127,sm0lprince,Hi I’m Loch n I’m an Oc hoarder 🌱 25 year old  digital artist 🌱 Commissions open (link ⬇️) 🌱 Ocs: #sm0lpchar 🌱 🔞: @smolnastie //, Non-binary (They/Pup),3347,417,43918,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
128,kuronekoz_,☆ MINI MOO VS EVIL RED PANDA ☆ they/them ☆ matching with @erasedcity ☆ priv @mistralsouls ☆ chinese-indonesian 16 phys disabled agender tme ☆ OUTDATED CARRD ☆,gmt + 7 / wib timezone,395,327,23611,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
129,Chartreussee,loc’d bae & plant mama 🧚🏾‍♀️,"Los Angeles, CA",295,373,45124,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
130,sunshinelemonde,acquisitions librarian | low key isabelle fan account✨| one day i'll be a full time jet-setter | she/her | ☀️🌱🌷🐶🦩🍕🎶🍪🎮🦀🌌 | icon by @citruslucy,"the stix, IL",1187,455,10945,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
131,LesbiansMarie,You underestimate my love for Hagane Miku | Lesbian | genderfae | chaotic | they/fae/ve/moth/she | 16 | I do art | PFP by @par0llel,Simping over women,173,238,21580,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
132,TheGaylordTJ,"TJ | 22 | they/them | autistic/ADHD | writer/editor/crier | FAQ: https://t.co/wDU2TODix4
https://t.co/dZzyyTIqcI",Asscrack,710,307,55396,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
133,dawg_hoop,USA Basketball Gold Certified,,129,989,3021,9,Touched down in Rock Hill SC with my @AssaultSouthern fa〽️ily. I’ve seen some great venues but man this one may have topped them all. Head down and work tomorrow the test begins. #3SSB #family #adidas #Tuesday https://t.co/DxOBnYLEK2,[]
134,yurivainity,cripplepunk DID system | she/he collectively for system | 🤍 @yanderekazuha | https://t.co/VrSa5daoNV | ita/eng,white tme 19,407,46,13905,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
135,witchybreww,"classically trained, mentally drained. ig 📸: witchy.brew","Orlando, FL",1341,15433,10061,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
136,CinnAaron,💭 “ It's that kindness that sometimes constricts my heart ” | Carrd BYF!!,"🕑 7 Teen
  🕒 He / Mem / Gli +
    🕓 ASD , ADHD , BPD 
      🕔 Mixed (White & Filipino)
        🕕 Nby Trans Boy (TME & Perisex)",715,152,21536,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
137,africantgyal,Take your medication Roman!!,🎶sittin up in my room🎶,1476,295,58496,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
138,giz_cera,ela; dela | 18 | 🏳‍🌈 | beyblader profissional (VENCI O BROD) | VILOETTA LOVER | gostosa (tamanho mini) |,,3604,228,69764,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
139,scumbagology,🌴 $ogloc #seahawks #giants #lakers,Republic of the Philippines,935,407,90602,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
140,TheHoneyGoat,They call me Honey but it's Big Mommy to you. Header by @NYsFinestGFX .,Cocoyashi ⚜️,1028,4278,45896,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
141,giratinasdad,"james • 25 • ♂• 🇮🇸 • 🏴Ⓐ • he/they • ISL/ENG • cosplay • many interests • prev: buckytiddies, dantespussy • 🔜: ota • black lives matter & stop aapi hate",maryland,763,704,331684,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
142,RRainwater1037,"Host of Drivetime Sports for 30 blessed years on 103.7 FM The Buzz in Little Rock, Arkansas.","Little Rock, AR",8264,13422,100155,3,"Arkansas Hawks 3SSB looks to fly high in Spartanburg, South Carolina!

The talented sixth ranked 16U Hawks look to climb up the latter led by Annor Boateng as the second live NCAA live takes place. #FAB44TV #arkansashawks3ssb #3ssb #adidas #basketballpa https://t.co/iV6B900Dbf",[]
143,FandomPhases,He/They/It | 18 | Discord: https://t.co/n7hVepxLct | TikTok: https://t.co/6Sbi8EWr7U | Twitch: https://t.co/nAxRloNcN9 | NFT'ERS GET OUT!!,,254,55,2003,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
144,souymuilk,I’m so tired of this life. I want to be a roomba. I want knives taped to me. I want to be set loose. 22. Genderfluid Ace,"They, Them",149,62,4305,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
145,SMOKEYFORMBY,"Married With 4 Children! Nicknames MOWGLI, SMOKEY! Love Cooking! Like The Occasional GUNNESS! Big FOOTBALL Fan! Autism Awareness! Book Lover #milesofsmiles",,6734,6363,728287,213,"☕️ 𝘾𝙊𝙈𝙋𝙀𝙏𝙄𝙏𝙄𝙊𝙉 𝙏𝙄𝙈𝙀 ☕️ 

Win one of our City Series Mugs!

• FOLLOW @HZOoriginals 
• RETWEET THIS TWEET
• TAG TWO FRIENDS

Link to buy:
🛒 https://t.co/un9mj8Y2YW

#adidas #cityseries https://t.co/j8gBwccXUt",[]
